#                                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                                           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----                                 -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ViPhOG1212.faa       -            118 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_56 -            122     6e-16   59.1   0.0   1   1   6.5e-20   6.7e-16   59.0   0.0    17   113    22   119    11   121 0.80 -
ViPhOG541.faa        -             58 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_57 -             60   4.1e-38  130.4   8.7   1   1   1.4e-42   4.5e-38  130.3   8.7     1    58     2    59     2    59 0.99 -
ViPhOG542.faa        -             57 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_58 -             84   5.9e-31  107.1   0.1   1   1     5e-35   7.8e-31  106.7   0.1     1    57     4    63     4    63 0.99 -
ViPhOG8601.faa       -             60 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_58 -             84   6.8e-10   39.5   0.1   1   1   6.3e-14   9.9e-10   39.0   0.1     1    34     3    36     3    46 0.92 -
ViPhOG544.faa        -            110 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_59 -            301   1.3e-53  180.9   0.4   1   1   2.6e-57   2.7e-53  180.0   0.4     1   109    15   124    15   125 0.97 -
ViPhOG543.faa        -             72 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_59 -            301     6e-47  158.4   0.1   1   1   9.4e-51   9.8e-47  157.7   0.1     2    72   129   199   128   199 0.99 -
ViPhOG545.faa        -             71 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_59 -            301   6.7e-38  129.5   0.1   1   1   1.6e-41   1.7e-37  128.2   0.1     1    71   202   272   202   272 0.99 -
ViPhOG546.faa        -            553 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_60 -            538  8.6e-255  847.2   6.0   1   1  7.3e-259  1.1e-254  846.8   6.0     4   428   114   538    49   538 0.99 -
ViPhOG8600.faa       -            112 NODE_10_length_41715_cov_27633.072156_11_H_2_circular_60 -            538   2.8e-55  186.1   4.6   1   1   3.4e-59   5.2e-55  185.3   4.6     1   112     2   113     2   113 0.99 -
ViPhOG239.faa        -            538 NODE_4_length_86514_cov_9.751212_01_2_2 -            533   1.1e-16   61.8   7.1   1   1   1.6e-20   2.4e-16   60.7   7.1   177   458    11   446     1   527 0.44 -
ViPhOG1577.faa       -            178 NODE_4_length_86514_cov_9.751212_01_2_2 -            533   0.00011   22.8   0.5   1   2   3.4e-08   0.00053   20.6   0.2     3   113    11   126     9   133 0.70 -
ViPhOG1577.faa       -            178 NODE_4_length_86514_cov_9.751212_01_2_2 -            533   0.00011   22.8   0.5   2   2      0.14   2.2e+03   -1.0   0.0    57    92   303   338   269   350 0.64 -
ViPhOG239.faa        -            538 NODE_4_length_86514_cov_9.751212_01_2_3 -            652   7.7e-25   88.8   7.5   1   1   1.1e-28   1.2e-24   88.2   7.5   103   408   181   613   175   649 0.54 -
ViPhOG978.faa        -            165 NODE_4_length_86514_cov_9.751212_01_2_3 -            652   2.5e-10   41.5   0.1   1   1   9.7e-14     1e-09   39.5   0.1    20   162   469   603   451   606 0.70 -
ViPhOG19186.faa      -             79 NODE_4_length_86514_cov_9.751212_01_2_3 -            652   1.7e-05   25.4   0.1   1   1     4e-09   4.2e-05   24.2   0.1    12    75   554   618   544   621 0.83 -
ViPhOG984.faa        -            506 NODE_4_length_86514_cov_9.751212_01_2_10 -            429   7.7e-52  177.5   7.8   1   1   9.6e-56   9.9e-52  177.2   7.8   102   489    16   423     6   427 0.80 -
ViPhOG4606.faa       -            179 NODE_4_length_86514_cov_9.751212_01_2_10 -            429   3.6e-16   60.2   0.2   1   1   6.9e-20   7.2e-16   59.2   0.2    23   152     2   134     1   144 0.91 -
ViPhOG3855.faa       -            454 NODE_4_length_86514_cov_9.751212_01_2_10 -            429    0.0003   20.6   0.2   1   1   3.8e-08    0.0004   20.3   0.2   216   380   153   349   133   424 0.76 -
ViPhOG18384.faa      -             38 NODE_4_length_86514_cov_9.751212_01_2_12 -             72   0.00082   19.9   0.6   1   1   4.6e-08    0.0014   19.1   0.3    10    33     8    31     4    34 0.91 -
ViPhOG16964.faa      -            155 NODE_4_length_86514_cov_9.751212_01_2_18 -            209   5.7e-20   72.5   0.7   1   2      0.46   4.7e+03   -1.9   0.0    19    46    14    41     3    46 0.61 -
ViPhOG16964.faa      -            155 NODE_4_length_86514_cov_9.751212_01_2_18 -            209   5.7e-20   72.5   0.7   2   2   5.5e-24   5.7e-20   72.5   0.7     2   153    60   206    59   207 0.89 -
ViPhOG22792.faa      -            155 NODE_4_length_86514_cov_9.751212_01_2_18 -            209   1.6e-13   51.8   0.2   1   1   2.6e-17   2.7e-13   51.1   0.2     3   124    60   189    58   204 0.74 -
ViPhOG6130.faa       -            127 NODE_4_length_86514_cov_9.751212_01_2_18 -            209   1.5e-08   35.3   0.2   1   1   2.7e-12   2.8e-08   34.4   0.2     2    95    60   158    59   194 0.80 -
ViPhOG3433.faa       -            218 NODE_4_length_86514_cov_9.751212_01_2_19 -            279   1.2e-55  189.1   5.5   1   1   1.3e-59     2e-55  188.4   5.5     9   218     1   210     1   210 0.98 -
ViPhOG798.faa        -            415 NODE_4_length_86514_cov_9.751212_01_2_19 -            279   4.3e-22   79.4   0.7   1   1   3.4e-26   5.4e-22   79.1   0.7   191   395     2   215     1   229 0.75 -
ViPhOG13046.faa      -            184 NODE_4_length_86514_cov_9.751212_01_2_20 -            252     2e-44  152.4  11.0   1   1   9.4e-49   2.9e-44  151.8  11.0     2   182    65   243    64   245 0.90 -
ViPhOG12269.faa      -             70 NODE_4_length_86514_cov_9.751212_01_2_22 -             83   0.00069   20.3   0.1   1   1   3.7e-08    0.0011   19.6   0.1    10    62     4    65     1    75 0.74 -
ViPhOG16967.faa      -            318 NODE_4_length_86514_cov_9.751212_01_2_27 -            323   1.5e-60  206.1   7.8   1   1   5.9e-65   1.9e-60  205.8   7.8     9   308    10   305     3   314 0.90 -
ViPhOG16966.faa      -            192 NODE_4_length_86514_cov_9.751212_01_2_30 -            357   1.6e-41  142.5   6.6   1   1   1.5e-45   2.4e-41  142.0   6.6    25   189   187   350   165   352 0.91 -
ViPhOG5507.faa       -            247 NODE_4_length_86514_cov_9.751212_01_2_30 -            357     2e-39  136.5   2.4   1   1   2.1e-43   3.3e-39  135.8   2.4     8   238    18   283    13   291 0.91 -
ViPhOG9273.faa       -             92 NODE_4_length_86514_cov_9.751212_01_2_36 -             81   1.5e-16   61.1   0.1   1   1   5.8e-21   1.8e-16   60.8   0.1    28    89    13    74     2    76 0.89 -
ViPhOG16968.faa      -            161 NODE_4_length_86514_cov_9.751212_01_2_40 -            168   2.3e-34  119.4  13.1   1   1   8.4e-39   2.6e-34  119.2  13.1     1   158     1   163     1   166 0.90 -
ViPhOG16969.faa      -            104 NODE_4_length_86514_cov_9.751212_01_2_41 -            527   2.4e-29  102.3   1.3   1   2   2.4e-33   2.4e-29  102.3   1.3     2   103    18   120    17   121 0.98 -
ViPhOG16969.faa      -            104 NODE_4_length_86514_cov_9.751212_01_2_41 -            527   2.4e-29  102.3   1.3   2   2       1.8   1.8e+04   -3.3   0.1    54    68   336   350   324   365 0.59 -
ViPhOG25544.faa      -            111 NODE_4_length_86514_cov_9.751212_01_2_41 -            527   2.2e-21   76.9   1.1   1   2   2.1e-25   2.2e-21   76.9   1.1     7   109   107   210   101   212 0.93 -
ViPhOG25544.faa      -            111 NODE_4_length_86514_cov_9.751212_01_2_41 -            527   2.2e-21   76.9   1.1   2   2      0.19     2e+03   -0.2   0.1     8    44   309   343   302   356 0.73 -
ViPhOG588.faa        -            510 NODE_4_length_86514_cov_9.751212_01_2_41 -            527   3.5e-14   53.3   1.3   1   1   5.1e-18   5.3e-14   52.7   1.3    28   392    17   430     4   518 0.59 -
ViPhOG24956.faa      -             66 NODE_4_length_86514_cov_9.751212_01_2_42 -            350   4.3e-18   66.0   3.1   1   2      0.34   1.1e+04   -2.5   0.0    57    65   219   227   216   228 0.85 -
ViPhOG24956.faa      -             66 NODE_4_length_86514_cov_9.751212_01_2_42 -            350   4.3e-18   66.0   3.1   2   2   1.8e-22   5.6e-18   65.7   0.9     2    64   287   349   286   349 0.96 -
ViPhOG10221.faa      -            410 NODE_4_length_86514_cov_9.751212_01_2_43 -            609   6.6e-90  302.6   6.6   1   1   2.7e-94   8.6e-90  302.2   6.6     6   395    48   454    43   469 0.89 -
ViPhOG5893.faa       -            155 NODE_4_length_86514_cov_9.751212_01_2_51 -            172   2.6e-07   31.6   0.1   1   1   2.6e-11   4.1e-07   30.9   0.1     3   121     3   127     1   150 0.77 -
ViPhOG798.faa        -            415 NODE_4_length_86514_cov_9.751212_01_2_51 -            172   0.00054   19.8   0.1   1   2   0.00077        12    5.4   0.0   192   212     3    23     1    41 0.79 -
ViPhOG798.faa        -            415 NODE_4_length_86514_cov_9.751212_01_2_51 -            172   0.00054   19.8   0.1   2   2   4.8e-06     0.075   12.7   0.0   266   389    44   166    35   170 0.72 -
ViPhOG981.faa        -            472 NODE_4_length_86514_cov_9.751212_01_2_52 -            282   6.2e-31  108.6   3.3   1   1   2.4e-35   7.6e-31  108.3   3.3   194   429    10   218     2   256 0.82 -
ViPhOG731.faa        -            414 NODE_4_length_86514_cov_9.751212_01_2_53 -            139   5.1e-35  121.9   0.0   1   1   8.7e-39   5.4e-35  121.8   0.0   126   259     7   137     1   138 0.91 -
ViPhOG774.faa        -            276 NODE_4_length_86514_cov_9.751212_01_2_53 -            139   9.5e-15   55.1   0.0   1   1   1.9e-18   1.2e-14   54.8   0.0     4   120    18   135    15   137 0.89 -
ViPhOG844.faa        -            109 NODE_4_length_86514_cov_9.751212_01_2_53 -            139   1.3e-07   32.1   0.0   1   1   2.7e-11   1.7e-07   31.7   0.0    20   102    28   112    15   118 0.85 -
ViPhOG85.faa         -            223 NODE_4_length_86514_cov_9.751212_01_2_53 -            139   1.5e-07   31.7   0.0   1   1   3.2e-11     2e-07   31.3   0.0   120   211    20   111     7   118 0.89 -
ViPhOG8688.faa       -             51 NODE_4_length_86514_cov_9.751212_01_2_53 -            139   5.3e-07   30.3   1.3   1   1   2.8e-10   1.7e-06   28.7   1.3     1    50    78   136    78   137 0.90 -
ViPhOG12341.faa      -            351 NODE_4_length_86514_cov_9.751212_01_2_54 -            353  2.2e-101  340.3   5.7   1   1    8e-106  2.5e-101  340.1   5.7     2   347     3   349     2   352 0.94 -
ViPhOG287.faa        -            225 NODE_4_length_86514_cov_9.751212_01_2_55 -            175   9.9e-25   88.5   0.0   1   1   4.1e-29   1.3e-24   88.1   0.0    72   221    12   163     4   166 0.82 -
ViPhOG1577.faa       -            178 NODE_4_length_86514_cov_9.751212_01_2_60 -            203   2.4e-46  158.5   1.2   1   1   9.7e-51     3e-46  158.2   1.2     1   175     2   192     2   195 0.93 -
ViPhOG9258.faa       -             56 NODE_4_length_86514_cov_9.751212_01_2_61 -             81   8.8e-15   55.5   7.7   1   1   3.5e-19   1.1e-14   55.2   7.7    18    56    42    80    30    80 0.87 -
ViPhOG10013.faa      -            903 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289  1.9e-186  622.5   9.9   1   1  6.1e-190  2.7e-186  622.1   9.9     3   894    10   989     8   997 0.90 -
ViPhOG16961.faa      -            286 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   2.2e-65  221.5  14.2   1   2      0.48   2.1e+03   -1.6   0.9   112   178   250   313   219   318 0.70 -
ViPhOG16961.faa      -            286 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   2.2e-65  221.5  14.2   2   2     5e-69   2.2e-65  221.5  14.2     1   280   988  1276   988  1282 0.90 -
ViPhOG16962.faa      -            235 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   1.5e-63  215.0   1.4   1   1   6.9e-67   3.1e-63  213.9   1.4     1   234     9   278     9   279 0.93 -
ViPhOG16959.faa      -             84 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   4.1e-29  101.7   0.2   1   2       4.9   2.2e+04   -3.1   0.1    29    51   431   451   407   452 0.49 -
ViPhOG16959.faa      -             84 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   4.1e-29  101.7   0.2   2   2   9.2e-33   4.1e-29  101.7   0.2     3    83   820   900   818   901 0.96 -
ViPhOG16963.faa      -             93 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   1.9e-21   76.9   0.2   1   1   1.5e-24   6.7e-21   75.1   0.2     4    91   363   455   361   457 0.95 -
ViPhOG16960.faa      -             88 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   1.1e-19   71.2   1.1   1   2       3.2   1.4e+04   -2.8   0.2    39    58   351   369   343   380 0.72 -
ViPhOG16960.faa      -             88 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   1.1e-19   71.2   1.1   2   2   7.9e-23   3.5e-19   69.6   0.0     2    87   902   984   901   985 0.95 -
ViPhOG31019.faa      -             86 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   2.9e-12   47.8   4.8   1   3   6.6e-16   2.9e-12   47.8   4.8     1    82   281   365   281   369 0.85 -
ViPhOG31019.faa      -             86 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   2.9e-12   47.8   4.8   2   3       1.2   5.3e+03   -1.1   0.8     5    75   658   745   654   748 0.46 -
ViPhOG31019.faa      -             86 NODE_4_length_86514_cov_9.751212_01_2_64 -           1289   2.9e-12   47.8   4.8   3   3       3.8   1.7e+04   -2.7   0.2    11    47   976  1012   972  1044 0.52 -
ViPhOG18554.faa      -             70 NODE_4_length_86514_cov_9.751212_01_2_72 -             79   1.4e-16   61.1   0.3   1   1   6.9e-21   2.2e-16   60.4   0.3     1    68     1    75     1    76 0.87 -
ViPhOG731.faa        -            414 NODE_4_length_86514_cov_9.751212_01_2_73 -            234   9.2e-23   81.5   0.1   1   1   2.2e-25   3.4e-21   76.4   0.1   129   259    11   230     3   232 0.82 -
ViPhOG774.faa        -            276 NODE_4_length_86514_cov_9.751212_01_2_73 -            234     4e-09   36.6   0.0   1   2     0.017   2.6e+02    1.2   0.0     3    32    18    48    17    56 0.73 -
ViPhOG774.faa        -            276 NODE_4_length_86514_cov_9.751212_01_2_73 -            234     4e-09   36.6   0.0   2   2   2.7e-12   4.2e-08   33.3   0.0    26   121   123   229   104   231 0.84 -
ViPhOG1706.faa       -            186 NODE_4_length_86514_cov_9.751212_01_2_75 -            208   1.2e-29  104.4   0.3   1   1   4.7e-34   1.5e-29  104.1   0.3     3   171     7   181     5   195 0.84 -
ViPhOG1970.faa       -            128 NODE_4_length_86514_cov_9.751212_01_2_76 -            192   1.5e-11   45.7   0.9   1   2   1.3e-15     4e-11   44.3   0.1     2   126     5   128     4   130 0.79 -
ViPhOG1970.faa       -            128 NODE_4_length_86514_cov_9.751212_01_2_76 -            192   1.5e-11   45.7   0.9   2   2     0.087   2.7e+03   -0.4   0.0    32    51   155   173   136   187 0.46 -
ViPhOG3875.faa       -           1074 NODE_4_length_86514_cov_9.751212_01_2_85 -            647  2.5e-101  340.9  19.9   1   1    5e-105  3.1e-101  340.6  19.9    48   616    28   636     4   645 0.83 -
ViPhOG4668.faa       -            772 NODE_4_length_86514_cov_9.751212_01_2_85 -            647   5.7e-19   68.8  10.3   1   2   0.00083       5.2    6.1   6.8   591   739   250   406   109   422 0.76 -
ViPhOG4668.faa       -            772 NODE_4_length_86514_cov_9.751212_01_2_85 -            647   5.7e-19   68.8  10.3   2   2   2.2e-21   1.4e-17   64.2   0.1   106   263   428   588   414   594 0.83 -
ViPhOG10458.faa      -            133 NODE_4_length_86514_cov_9.751212_01_2_85 -            647   3.5e-10   40.8   0.4   1   1   1.4e-13   8.6e-10   39.6   0.4     3   131   499   635   497   637 0.78 -
ViPhOG4408.faa       -            165 NODE_4_length_86514_cov_9.751212_01_2_85 -            647   2.1e-09   38.3   0.5   1   1     7e-13   4.3e-09   37.3   0.5    19   149    32   171    25   190 0.82 -
ViPhOG12335.faa      -            133 NODE_4_length_86514_cov_9.751212_01_2_85 -            647   3.5e-08   34.1   1.0   1   2       1.8   1.1e+04   -3.2   0.0    66    85   343   362   308   379 0.65 -
ViPhOG12335.faa      -            133 NODE_4_length_86514_cov_9.751212_01_2_85 -            647   3.5e-08   34.1   1.0   2   2   1.2e-11   7.6e-08   33.0   0.2     3   131   499   634   497   636 0.82 -
ViPhOG4668.faa       -            772 NODE_4_length_86514_cov_9.751212_01_2_87 -            662   5.7e-76  257.3   2.1   1   1   5.5e-80   5.7e-76  257.3   2.1   323   753     5   438     1   462 0.89 -
ViPhOG3875.faa       -           1074 NODE_4_length_86514_cov_9.751212_01_2_87 -            662   3.5e-42  145.1   4.5   1   1   3.4e-46   3.5e-42  145.1   4.5   643  1059    18   438     3   456 0.83 -
ViPhOG22785.faa      -            220 NODE_4_length_86514_cov_9.751212_01_2_87 -            662   0.00069   19.7  28.5   1   2       0.2   2.1e+03   -1.4   0.7   145   200   205   260   201   299 0.71 -
ViPhOG22785.faa      -            220 NODE_4_length_86514_cov_9.751212_01_2_87 -            662   0.00069   19.7  28.5   2   2   9.7e-08     0.001   19.2  21.1    10   193   492   656   386   661 0.82 -
ViPhOG22711.faa      -            104 NODE_4_length_86514_cov_9.751212_01_2_90 -            240   2.8e-28   99.2  23.1   1   1   4.9e-32   1.5e-27   96.8  23.1     3   104   140   239    25   239 0.93 -
ViPhOG1977.faa       -             98 NODE_4_length_86514_cov_9.751212_01_2_93 -            106     1e-33  116.5   9.3   1   1   3.8e-38   1.2e-33  116.3   9.3     2    94    10   103     9   105 0.95 -
ViPhOG23820.faa      -             87 NODE_4_length_86514_cov_9.751212_01_2_97 -             87   1.2e-06   29.5   0.1   1   1   4.4e-11   1.4e-06   29.3   0.1    13    83    12    84     4    86 0.83 -
ViPhOG13861.faa      -            169 NODE_4_length_86514_cov_9.751212_01_2_99 -            136     1e-25   91.4   0.7   1   2   2.2e-29   1.7e-25   90.6   0.1     1    73     1    72     1    84 0.97 -
ViPhOG13861.faa      -            169 NODE_4_length_86514_cov_9.751212_01_2_99 -            136     1e-25   91.4   0.7   2   2      0.58   4.5e+03   -1.9   0.0   121   140   104   124    82   130 0.51 -
ViPhOG23884.faa      -            210 NODE_4_length_86514_cov_9.751212_01_2_99 -            136   1.2e-14   55.0   5.9   1   2   5.9e-15   4.6e-11   43.3   0.0     1    73     1    72     1    79 0.95 -
ViPhOG23884.faa      -            210 NODE_4_length_86514_cov_9.751212_01_2_99 -            136   1.2e-14   55.0   5.9   2   2   6.2e-07    0.0048   17.1   2.8   145   209    67   134    62   135 0.92 -
ViPhOG23860.faa      -            154 NODE_4_length_86514_cov_9.751212_01_2_99 -            136   6.1e-11   43.0   0.0   1   1   1.4e-14   1.1e-10   42.1   0.0     1    75     1    74     1    82 0.87 -
ViPhOG13860.faa      -             49 NODE_4_length_86514_cov_9.751212_01_2_99 -            136    0.0002   21.7   6.4   1   1   5.2e-08    0.0004   20.7   6.4     5    48    88   134    80   135 0.89 -
ViPhOG27753.faa      -             70 NODE_4_length_86514_cov_9.751212_01_2_100 -             69   0.00034   21.5   0.3   1   2   7.2e-06      0.22   12.5   0.4     2    43     1    39     1    41 0.76 -
ViPhOG27753.faa      -             70 NODE_4_length_86514_cov_9.751212_01_2_100 -             69   0.00034   21.5   0.3   2   2     5e-05       1.6    9.8   0.0     9    36    28    55    22    62 0.90 -
ViPhOG553.faa        -            271 NODE_4_length_86514_cov_9.751212_01_2_108 -            326   7.6e-28   99.0   1.5   1   1   3.2e-32   9.9e-28   98.6   1.5    15   253    23   314    12   322 0.78 -
ViPhOG6257.faa       -            254 NODE_4_length_86514_cov_9.751212_01_2_109 -            381   1.6e-19   71.4   0.2   1   1   2.3e-23   2.4e-19   70.8   0.2    14   153    46   195    35   208 0.83 -
ViPhOG900.faa        -             67 NODE_4_length_86514_cov_9.751212_01_2_109 -            381   5.3e-10   40.0   4.5   1   2       2.9     3e+04   -4.0   0.0    27    39   220   232   214   236 0.72 -
ViPhOG900.faa        -             67 NODE_4_length_86514_cov_9.751212_01_2_109 -            381   5.3e-10   40.0   4.5   2   2   6.6e-14   6.8e-10   39.7   3.1     3    66   307   370   305   371 0.87 -
ViPhOG2005.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_109 -            381     7e-05   23.3   2.5   1   1   1.9e-08    0.0002   21.9   2.5    88   164   291   368   198   373 0.75 -
ViPhOG19969.faa      -             82 NODE_4_length_86514_cov_9.751212_01_2_110 -            122   6.4e-08   33.6   3.1   1   1   8.5e-12   8.8e-08   33.1   3.1    17    78    26    87    10    91 0.89 -
ViPhOG18703.faa      -             82 NODE_4_length_86514_cov_9.751212_01_2_110 -            122   0.00017   22.2   3.7   1   1   2.4e-08   0.00025   21.7   3.7    14    72    24    85    14    94 0.86 -
ViPhOG26098.faa      -             92 NODE_4_length_86514_cov_9.751212_01_2_110 -            122   0.00057   21.0   1.7   1   1   7.5e-08   0.00077   20.5   1.7    16    76    21    85    11    98 0.80 -
ViPhOG11460.faa      -            239 NODE_4_length_86514_cov_9.751212_01_2_111 -            115   6.1e-05   23.5   5.9   1   1   2.8e-09   8.7e-05   23.0   5.9   132   216    31   112    22   114 0.89 -
ViPhOG11371.faa      -            281 NODE_4_length_86514_cov_9.751212_01_2_113 -            524   3.6e-24   86.2   4.7   1   2   9.7e-12   6.1e-08   33.0   0.9    45   120   212   289   175   323 0.80 -
ViPhOG11371.faa      -            281 NODE_4_length_86514_cov_9.751212_01_2_113 -            524   3.6e-24   86.2   4.7   2   2   2.9e-18   1.8e-14   54.3   0.1   172   280   389   499   357   500 0.88 -
ViPhOG1999.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_113 -            524   5.5e-15   56.1   7.7   1   2   1.3e-18   8.1e-15   55.6   6.5    14   156    10   156     1   174 0.71 -
ViPhOG1999.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_113 -            524   5.5e-15   56.1   7.7   2   2      0.59   3.7e+03   -1.9   0.0   142   167   173   199   156   204 0.52 -
ViPhOG27789.faa      -            352 NODE_4_length_86514_cov_9.751212_01_2_113 -            524     3e-07   30.7   0.1   1   1   8.5e-11   5.3e-07   29.9   0.1   144   195   298   352   284   373 0.78 -
ViPhOG26720.faa      -            351 NODE_4_length_86514_cov_9.751212_01_2_113 -            524    0.0002   21.1   0.3   1   1   5.7e-08   0.00036   20.4   0.3   151   232   216   288   206   372 0.72 -
ViPhOG13295.faa      -            478 NODE_4_length_86514_cov_9.751212_01_2_113 -            524   0.00063   19.3   0.9   1   2      0.22   1.4e+03   -1.5   0.4   180   206   159   199   114   203 0.60 -
ViPhOG13295.faa      -            478 NODE_4_length_86514_cov_9.751212_01_2_113 -            524   0.00063   19.3   0.9   2   2     1e-07   0.00063   19.3   0.9   193   288   301   333   282   349 0.62 -
ViPhOG11371.faa      -            281 NODE_4_length_86514_cov_9.751212_01_2_114 -            643   1.3e-18   68.0   3.7   1   2     0.015   2.3e+02    1.6   0.3    18    61   237   280   166   291 0.83 -
ViPhOG11371.faa      -            281 NODE_4_length_86514_cov_9.751212_01_2_114 -            643   1.3e-18   68.0   3.7   2   2   1.7e-22   2.7e-18   66.9   0.3    40   128   379   469   373   495 0.87 -
ViPhOG1999.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_114 -            643   2.4e-17   63.9   7.3   1   4   1.5e-21   2.4e-17   63.9   7.3    30   161    27   160     3   170 0.76 -
ViPhOG1999.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_114 -            643   2.4e-17   63.9   7.3   2   4     0.035   5.5e+02    0.8   0.5   146   170   170   194   156   196 0.70 -
ViPhOG1999.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_114 -            643   2.4e-17   63.9   7.3   3   4     0.037   5.7e+02    0.7   2.1   133   164   241   273   209   283 0.48 -
ViPhOG1999.faa       -            172 NODE_4_length_86514_cov_9.751212_01_2_114 -            643   2.4e-17   63.9   7.3   4   4      0.25   3.8e+03   -1.9   0.0    80   103   328   350   305   382 0.80 -
ViPhOG11369.faa      -            242 NODE_4_length_86514_cov_9.751212_01_2_115 -            865   1.4e-36  126.9   0.1   1   1   6.2e-40   3.2e-36  125.7   0.1    98   236   676   815   617   820 0.87 -
ViPhOG27027.faa      -            425 NODE_4_length_86514_cov_9.751212_01_2_115 -            865   1.2e-26   94.5   5.9   1   2         1   5.4e+03   -3.2   0.1   203   249   196   243   164   329 0.51 -
ViPhOG27027.faa      -            425 NODE_4_length_86514_cov_9.751212_01_2_115 -            865   1.2e-26   94.5   5.9   2   2   2.3e-30   1.2e-26   94.5   5.9    70   419   436   842   411   854 0.65 -
ViPhOG4715.faa       -           1417 NODE_4_length_86514_cov_9.751212_01_2_115 -            865   3.1e-21   75.5   1.4   1   1   8.6e-25   4.5e-21   74.9   1.4    25   384    30   374    22   386 0.83 -
ViPhOG26119.faa      -            246 NODE_4_length_86514_cov_9.751212_01_2_115 -            865   6.1e-13   49.3   0.8   1   1   2.3e-16   1.2e-12   48.3   0.8    11   114   379   485   367   492 0.89 -
ViPhOG24451.faa      -            298 NODE_4_length_86514_cov_9.751212_01_2_115 -            865     9e-13   48.7   0.5   1   1   3.3e-16   1.7e-12   47.8   0.5    24   120   388   492   362   517 0.82 -
ViPhOG11368.faa      -            138 NODE_4_length_86514_cov_9.751212_01_2_115 -            865   0.00025   21.8   0.7   1   1   1.8e-07   0.00091   19.9   0.7    80   136   460   518   457   520 0.84 -
ViPhOG8345.faa       -            224 NODE_4_length_86514_cov_9.751212_01_2_116 -            265   4.4e-23   82.6   0.2   1   1   3.5e-27   5.4e-23   82.3   0.2     2   223    24   260    23   261 0.86 -
ViPhOG25543.faa      -            217 NODE_4_length_86514_cov_9.751212_01_2_116 -            265   0.00075   20.3   0.3   1   1   5.7e-08   0.00089   20.0   0.3    26    93    67   136    46   254 0.87 -
ViPhOG1992.faa       -            867 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.4e-54  186.4 131.9   1   5   1.4e-07   0.00015   20.9  28.0   266   522   485   732   444   742 0.66 -
ViPhOG1992.faa       -            867 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.4e-54  186.4 131.9   2   5   1.3e-20   1.4e-17   64.0  20.0   319   562   730   919   728   921 0.73 -
ViPhOG1992.faa       -            867 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.4e-54  186.4 131.9   3   5   7.1e-26   7.6e-23   81.4  32.1   333   558   909  1102   907  1106 0.85 -
ViPhOG1992.faa       -            867 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.4e-54  186.4 131.9   4   5   2.4e-21   2.6e-18   66.4  27.8   340   535   982  1144   981  1159 0.77 -
ViPhOG1992.faa       -            867 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.4e-54  186.4 131.9   5   5     0.019        20    3.9   7.1   330   401  1164  1235  1157  1242 0.83 -
ViPhOG4711.faa       -            652 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.7e-44  153.4 135.2   1  10       0.3   3.2e+02    0.4  16.5   467   603    11   157     9   162 0.85 -
ViPhOG4711.faa       -            652 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.7e-44  153.4 135.2   2  10       6.6   7.1e+03   -4.0  23.5   470   602    87   242    82   266 0.53 -
ViPhOG4711.faa       -            652 NODE_4_length_86514_cov_9.751212_01_2_117 -           1269   1.7e-44  153.4 135.2   3  10   6.2e-34   6.6e-31  108.4  47.9   225   651   201   631   159   632 0.81 -
